Date,OpenT-0_M,VolumeT-0_M,ADX_M,ADXR_M,MACD_M,RSI_M,AD_M,ATR_M,HT_DC_M,High/Open_M,Low/Open_M,Close/Open_M,OpenT-0,VolumeT-0,VolumeT-1,VolumeT-2,MA5,ADX,MACD,RSI,AD,HT_DC,High/Open,Low/Open,Close/Open,Predict-Y
2000-03-14,0.3120027517090084,0.06647922192112546,0.2884859354116788,0.41159448050551317,0.5648121935073765,0.41233851837285124,0.006637338783751569,0.38415919414816113,0.37124137011720576,0.07723819921850605,0.8058716307610254,0.3564224621262939,0.014798130530365036,0.0527260010862738,0.03584475994259135,0.02834704324158669,0.0869459629517008,0.07390373560994679,0.6159043483031408,0.40599466998412237,0.17250922154165346,0.252056146529594,0.14986674745157025,0.7230524314409656,0.24891318256934536,0.013908203897823894
2000-03-15,0.30116324429102437,0.08528976158902216,0.2741924137190969,0.4108067459921513,0.5778329591627049,0.5131508264849773,0.007259251884135428,0.3990798289612999,0.34354201364588405,0.2648683179690501,0.982555217012937,0.5714581305334505,0.013928984834085206,0.0547620059047174,0.052726001086273816,0.03584475994259134,0.09924114992072215,0.06302973170650486,0.614795679929913,0.43154626841201427,0.1710925776046589,0.23268751409965976,0.23972093224980995,0.9396683186077253,0.4991631156182881,0.014729082403443934
2000-03-16,0.3157813141201007,0.1014606996655904,0.26953863503920944,0.4160602317752883,0.6308717916422412,0.660950647373358,0.008249407737422457,0.4456766035534794,0.3240749630507243,0.4415467585600279,1.0,0.6912093757134228,0.01419118817696291,0.04588824123774528,0.05476200590471741,0.0527260010862738,0.10647239106448025,0.051761423966039194,0.6147029366494421,0.49540941836235974,0.1745767419335738,0.21966627912771736,0.23946528134967693,0.8885049047485314,0.6218031120068024,0.01526024010155475
2000-03-17,0.34515918128090817,0.0845960778943727,0.2755763266578823,0.4199378034988569,0.6761162077425581,0.671931901317415,0.008187795871123409,0.4342416094737468,0.30821396607189494,0.11985672892423693,0.9612399590972291,0.46814475052669824,0.014628195198633388,0.035991922734982564,0.04588824123774529,0.0547620059047174,0.11049782457347243,0.05044271334863443,0.6151125623011926,0.5332791653205499,0.17775894429291905,0.20934050492652184,0.24321235298641497,0.980641720063363,0.639129636667064,0.014951201400766617
2000-03-20,0.347817012158922,0.05087584323108856,0.2769365711222077,0.41155422860465407,0.7058963028293069,0.6472125265619542,0.008031839425204383,0.4207797094312524,0.2914235211712239,0.036898818811861744,0.880224451364521,0.4196243608433221,0.015152597533765855,0.02237102015675113,0.03599192273498258,0.045888241237745285,0.10340318774208537,0.05285789948673819,0.6150566496172789,0.5051129004248232,0.17631383911988327,0.19724241495336386,0.13344851108257405,0.9576367982313858,0.46154616866162845,0.016795763842566327
2000-03-21,0.34434412820602545,0.06394772687961256,0.290716334231408,0.4085026142534137,0.7520214629830961,0.7158919045385255,0.008742356706165582,0.4419519176287168,0.2741538886846782,0.23728055828776462,0.9203481443557013,0.578086516889547,0.01500692997675001,0.06569604966516672,0.02237102015675113,0.03599192273498257,0.11023260450500938,0.07923251439879381,0.6168268084584775,0.6219595393786103,0.1804726603139466,0.18379351147796436,0.6937349542484084,0.9644269431444243,0.8794003671440467,0.0182250629663811
2000-03-22,0.36084039409251356,0.06476753488238007,0.30891994150360974,0.3939181422775111,0.7909605060852875,0.7273245928131356,0.009101201751933814,0.42269118518651716,0.2555561794958257,0.0695520390936668,0.9519448524684488,0.4702868394015036,0.016594707218347347,0.07161138706241826,0.06569604966516672,0.022371020156751128,0.11910469510847577,0.11578807321523707,0.6195851622878864,0.6898845638032162,0.18622457425248012,0.17096578220024555,0.5232794732487482,0.9573155631851069,0.8194548501959731,0.017780820645219887
2000-03-23,0.3638393221259755,0.0650648278943727,0.33779411737889214,0.38689761240476306,0.8365647378446317,0.7702392977443484,0.00963652439601086,0.43370908754207727,0.23797417433711804,0.19678301658088415,0.9396538168083772,0.5382814448679447,0.01802711936441297,0.07087557310046212,0.07161138706241826,0.06569604966516672,0.13226184730000207,0.1573201873867828,0.6211809518823976,0.6492973716194406,0.1818407542855954,0.1591810004354403,0.3534606216697389,0.9344981478732812,0.45839056855860916,0.017375209784100627
2000-03-24,0.3756710819753666,0.0627135104358856,0.3723151333532892,0.40073319665361895,0.8698772744368126,0.7704115791244608,0.009348283378695817,0.43867912067765724,0.2315108163169723,0.1548677542374186,0.9243950232520906,0.44742996980346383,0.018095097847728562,0.055209562850649485,0.07087557310046212,0.07161138706241826,0.14238095153862163,0.18069616610219377,0.621887002392955,0.6127382643400774,0.18070110221534702,0.1475817005298648,0.06311145828750675,0.7734895581038641,0.3729006682178819,0.017510413404473714
2000-03-27,0.3757198022302196,0.049092085159132846,0.4043703624723722,0.4149064250607505,0.8908097420886288,0.7565091501917911,0.00914840997784871,0.4176098834777485,0.24581788568381951,0.04350814381889201,0.9353237165713875,0.43498206393570804,0.01734733453125705,0.03248884141919549,0.0552095628506495,0.07087557310046211,0.1477085197210921,0.203598786842877,0.6224379159992363,0.6201173691568657,0.17977652046378773,0.13716357704012244,0.3102643098689839,0.9746558409192358,0.5336700835091706,0.01744281159428717
2000-03-28,0.37412511433473483,0.05432624394603321,0.4222713243420985,0.40601152502692195,0.8937990834322149,0.6947307516329002,0.008548201749896702,0.40334528394427194,0.25747056400905904,0.02128832780091372,0.8792016865918129,0.39281271964597053,0.017289066638326127,0.02216468881896549,0.032488841419195495,0.055209562850649485,0.1247869551897342,0.2248655061020828,0.622654756024679,0.6134388572916626,0.17939648695724983,0.12641703928483167,0.20740843124270647,0.9957637998033633,0.5320113603917407,0.01695028535621832
2000-03-29,0.36697997677614846,0.06358737171356088,0.4291106447553931,0.39170042306361375,0.8935061107960235,0.6964092417705368,0.008493232406322824,0.3949210164675162,0.25495355551927573,0.08434283456424474,0.9251583850209872,0.449746391668409,0.01761924846451942,0.027159120907129658,0.022164688818965494,0.03248884141919549,0.10138048529224052,0.23295812801155472,0.6221752461286553,0.5644708915246854,0.17877623954178237,0.113637730708042,0.0026872750106461396,0.8149130844092065,0.37952043182337514,0.015376125828648926
2000-03-30,0.36732994222729276,0.07543404779750923,0.41418504699422937,0.37389673907883214,0.87697936267755,0.6185574359644166,0.008191706042869925,0.4113350272030507,0.2500315001055781,0.054437789017352856,0.7534000047023817,0.37707486305962146,0.01671610265002446,0.050805299074239835,0.027159120907129658,0.02216468881896549,0.09081242419074072,0.2157773502136441,0.6200556264700343,0.4321748934441292,0.17467377761572153,0.10066729946975467,0.18509126929559017,0.7170906109463173,0.24491588441923895,0.016930967462939414
2000-03-31,0.35820473351076865,0.07849706670894835,0.40180978903134285,0.3604049755329256,0.8678932776357938,0.6449532951739185,0.008029021432957856,0.4171147313034268,0.24887356396097932,0.19865234630219142,0.9738843503689072,0.4837781429244572,0.015764403883606178,0.04948235108490837,0.05080529907423984,0.027159120907129658,0.08779674419541515,0.19982377082987,0.6198573117959174,0.5348670574216157,0.17781615769650833,0.08892214007706761,0.46145352917918725,0.9475412931749689,0.7391424930183592,0.01654467449509906
2000-04-03,0.3629267740558537,0.059965802294741695,0.39031847806580516,0.34635634765797696,0.8626512686099438,0.6631026405118865,0.008629188713318414,0.40283374474143685,0.24999255478657173,0.05325262801171782,0.9148865091963678,0.47233417476065753,0.01701715270506376,0.039177921333143184,0.04948235108490839,0.050805299074239835,0.09131889865882982,0.1902655601080762,0.619192455215091,0.5052699388135764,0.1770284597551388,0.0786179066266321,0.1769151585337463,0.791923958453788,0.4134198805507596,0.015617562719250517
2000-04-04,0.3662047761033944,0.10444804399215868,0.37264484874038656,0.33419146566561997,0.8485785328428432,0.6185485862415518,0.009057882666660357,0.5056625653670977,0.2547721738747794,0.1259843496743649,0.3471468634526502,0.40877586822860845,0.016570435093008616,0.08411870727348308,0.03917792133314319,0.04948235108490838,0.12394096707978725,0.1836218188928799,0.6176196483802887,0.43842553714481014,0.17909502069224212,0.07192374443825722,0.016945536611683742,0.4433304175744004,0.31827387065166635,0.016090775390556318
2000-04-05,0.3612213432071184,0.06794766922278597,0.35623362150964083,0.328539540617518,0.8302263401084277,0.5898388677226651,0.008801289786111664,0.49574669140291683,0.2663854061363858,0.07329525094582579,0.8775090830962746,0.4218255238062678,0.015613872330152136,0.05666601935266577,0.0841187072734831,0.039177921333143184,0.1394779101868301,0.17745263062162622,0.6167775121832427,0.4706127234971377,0.18117959571738942,0.06916381464597299,0.30357789123216783,0.9092189182008976,0.600553597223461,0.015289210451699333
2000-04-06,0.35796107730799853,0.05873158585101477,0.3367994880182516,0.3186921491466882,0.8223575682521632,0.6300799611512524,0.008899291876121507,0.4812264629149152,0.2820137226575031,0.15198881218177007,1.0,0.4951971754544777,0.016259678798207586,0.02983991115615337,0.05666601935266578,0.08411870727348308,0.12843852426486882,0.16738713210036563,0.6152210105815491,0.4146533409643117,0.17940406927425154,0.06843720579111962,0.1777818754858842,0.7374298956504655,0.3120254320950173,0.01630323760449747
2000-04-07,0.36414938068945824,0.04824525051891144,0.3130910369315537,0.31328259522280744,0.8234564280854973,0.6703173944208511,0.009334806896300046,0.4586305471128448,0.29649518200184893,0.1070510228033843,1.0,0.49829957879770514,0.015735272112452185,0.027511097895116923,0.029839911156153386,0.05666601935266576,0.11686949706160929,0.15804059775919518,0.614968982324755,0.4833567361218495,0.1818339732741477,0.06929724472714732,0.21781974222500722,0.9360427762094821,0.6183625563821828,0.01526024010155475
2000-04-10,0.3707983920323411,0.04483088532057195,0.28413096569221225,0.3074220351979179,0.8143829916734778,0.6201586929599732,0.008817649538836406,0.44605046850954844,0.3066935543214367,0.06625932402083912,0.905894223039077,0.40687454191018624,0.016424767535992767,0.023423916836333734,0.02751109789511693,0.02983991115615337,0.1085741802214873,0.1467956148948029,0.6136498935980418,0.41342494538615515,0.17975805920002277,0.07162785177522774,0.048353096421192454,0.7549988891450887,0.27559405864378483,0.014400730135892747
2000-04-11,0.3655314505311664,0.055434336081642076,0.2691186715382395,0.314974553398493,0.8025669815856034,0.6039387891574637,0.008857546358261088,0.4371869403210751,0.30996405897625573,0.05138171177486939,0.8710051602572602,0.43387756974267067,0.015152597533765855,0.06806582576532237,0.02342391683633374,0.02751109789511693,0.10012148882266883,0.15151485899034303,0.6116964246006764,0.36193572321093526,0.17638743430314446,0.07293930673737803,0.06672357617199065,0.7952420645463203,0.34677018133286497,0.012826574934839212
2000-04-12,0.36381715182970653,0.07385749394603322,0.26837915018528535,0.3333800886714471,0.7698582404659017,0.479407851288791,0.00810938787654106,0.4508145394280544,0.30699146328267385,0.05244012403424669,0.7480741373368787,0.3329205511644302,0.014453391519840608,0.12215649625114165,0.06806582576532239,0.023423916836333734,0.13460568971226305,0.17708611966177648,0.6085414148498566,0.2812617488353405,0.17265142074949635,0.07360330461548659,0.0,0.4479853431987859,0.15165250677103392,0.013531563386849221
2000-04-13,0.34901306839097057,0.06089371684732473,0.2823440255309822,0.35845371745795673,0.7254720086945329,0.40001683846121966,0.0074622777463990665,0.4573289716099287,0.30077852369448327,0.0653848995984152,0.7917877134810762,0.353933809145774,0.013288046713090886,0.06644096648026046,0.12215649625114168,0.06806582576532237,0.15387808173537007,0.1978359353546699,0.6067988282997452,0.3326847766680079,0.17223087697322445,0.07688991346015905,0.45686536919175946,0.8748714791654315,0.5601768149389543,0.013232185795958468
2000-04-14,0.3372034247952872,0.08320871050507381,0.3301505690868051,0.39425384478684367,0.6358415986994366,0.23113483575982147,0.006897610668596229,0.5447223068077228,0.294307042640036,0.0,0.2295399033077583,0.14838512199311804,0.012948154296512929,0.08510636683891287,0.06644096648026047,0.12215649625114165,0.18420503793736848,0.21710362135521374,0.6051612780514923,0.31725099209660534,0.1697158944411484,0.08359106264794192,0.47628837829125903,0.986704622996954,0.5709284720611394,0.015086405021139703
2000-04-17,0.3000159627993618,0.07645205114160517,0.3745423595314979,0.4221666422677097,0.5940907836832613,0.366342374374996,0.007699698794640653,0.5663095839501171,0.28977908033204497,0.30725725156990613,0.9185982235255228,0.6166151101542381,0.012977286067666925,0.05014989364833251,0.0851063668389129,0.06644096648026046,0.19827767867846913,0.21705673206255052,0.6058148506992375,0.4406152027680792,0.17395252854285792,0.09608910239025176,0.7901739709949505,0.9814188183155936,1.0000000000000004,0.015549960909063973
2000-04-18,0.31989648549623184,0.06786658931042436,0.3851031951854756,0.41978854195503523,0.587319276948974,0.46466976777545294,0.008440762616833616,0.5718387050075979,0.29075393330167293,0.2656723677738615,0.9715691137579796,0.5939615510130993,0.015152597533765855,0.047625369044837614,0.05014989364833252,0.08510636683891287,0.18751469680376154,0.20902610178811495,0.6068417357511852,0.4675640384573019,0.17803064541576827,0.11910202394264063,0.1637769152558084,0.8446665028683826,0.5863904941016869,0.01466148059325739
2000-04-19,0.33769068271529445,0.05813699982702953,0.39065269888940696,0.41606959280297573,0.5733331572947065,0.43621189791791687,0.007955129190928735,0.5506423130161301,0.3095868339508249,0.03909049989628954,0.867893723226878,0.3967921846724485,0.015570179024044072,0.0651301556284458,0.04762536904483762,0.05014989364833251,0.15748731146222592,0.19286598878860042,0.606774403934547,0.4143984168834196,0.17402559272782983,0.15144933491044638,0.19294077862700387,0.7627485050180391,0.3180262782053709,0.01431381475894315
2000-04-20,0.33142705507783643,0.04865965895987085,0.39666819583134244,0.41308614611747685,0.5674044948452276,0.453358848567404,0.008468963164354809,0.5180080726110798,0.3451137545388618,0.052074725080725415,0.9585527830899387,0.4724444714625875,0.015181733655542786,0.0924887807335079,0.06513015562844582,0.04762536904483762,0.17120286373765492,0.18362391253716734,0.6064005452949288,0.3943478584940725,0.17004466665577492,0.19088415686586063,0.05148052934307401,0.7509026308956024,0.3228415913299778,0.014564904106410414
2000-04-24,0.33455889591784604,0.046182217193265686,0.4082159659479863,0.4097485283179172,0.5603493840563089,0.443040527691206,0.008851086115844084,0.5058014695109019,0.394116556201262,0.0,0.7902657868065042,0.43034100071524417,0.013831874579615617,0.054763523046907,0.09248878073350791,0.06513015562844582,0.15522575117963874,0.17985786426583525,0.6063997137069789,0.41137235900309144,0.17467250676633836,0.22006493922855658,0.28662124649846454,0.9898895063965041,0.6679498696630888,0.015772079906386655
2000-04-25,0.3324857639125173,0.0644161885954797,0.3885032625833484,0.39006673844385276,0.585879630416839,0.5539362803699017,0.009559679062841973,0.5208361597129079,0.43375884232462064,0.3099162417080219,1.0,0.6176009638050299,0.014938951493434417,0.04772246614497203,0.05476352304690701,0.0924887807335079,0.15394758217499743,0.16020408145612006,0.6076634714189113,0.4880444383082043,0.17822353687006467,0.2315670753412657,0.32510666096427787,0.9976201092609811,0.6792472731568222,0.01469045094340197
2000-04-26,0.3535623432844077,0.05797484000230627,0.3668551171334427,0.3676834382784606,0.5957418022481994,0.51475483119786,0.00909824391419045,0.5065531632307252,0.4415746577381711,0.034504157187658535,0.847991684226578,0.3899984364624798,0.01563815750735966,0.044372616190334585,0.047722466144972046,0.054763523046907,0.1522348357087781,0.1422217459133062,0.607575930499936,0.41971545493054485,0.17565185423229973,0.24515762036612082,0.06507822079839265,0.7566812576212909,0.31072174467304814,0.015530647342300924
2000-04-27,0.3462754786661384,0.06801073137684502,0.357460730296327,0.3496476628378178,0.6062362597589394,0.5237180484797759,0.009655277890548814,0.5041999812274579,0.4293038758512306,0.05214847523431665,0.8033048559447966,0.4608471964138374,0.014171766996193574,0.03891242144996313,0.0443726161903346,0.04772246614497203,0.13842981160302423,0.1330110336313948,0.6083851381371018,0.47096256822086424,0.17889552064131434,0.27664442535109607,0.5018138506383645,0.9758161854278571,0.802333749585912,0.015115379697800137
2000-04-28,0.34801638181171535,0.05662350812961255,0.34567832162561235,0.32744949903555176,0.6066161823683134,0.49250246721539964,0.009218621165393678,0.4904719144300208,0.4115754223911748,0.05504545360395241,0.8743414510649306,0.40336467908785334,0.015715850931682852,0.028479034612081913,0.038912421449963146,0.04437261619033459,0.1047252938062612,0.12316388322893568,0.6086109212023122,0.44449382545388605,0.17860624784536477,0.3008026987598648,0.017677354643136134,0.7873610528651289,0.381801314650386,0.015154006831326247
2000-05-01,0.3424836682970346,0.0549748832449262,0.329125192696403,0.3102513698682754,0.6171537319811511,0.5315046268069301,0.009275442939963541,0.4823907472060528,0.3925868618191613,0.18557398244638712,1.0,0.502882945500156,0.015366243574097296,0.025311241720196498,0.02847903461208192,0.03891242144996313,0.0892171095018228,0.11402010071236654,0.6088386347750376,0.4470196207611433,0.17978606876539402,0.30053793490709485,0.011998589754661282,0.8882746610821961,0.45973222559887583,0.014159293245291157
2000-05-02,0.34949145845825336,0.05904689662130997,0.31771037769765736,0.30362919198812444,0.6113928931197639,0.47552572543386856,0.008662563477698835,0.4670665754443766,0.3687435861882638,0.0,0.827826282590097,0.37040822265962614,0.015113755172227197,0.026697909681491168,0.025311241720196505,0.028479034612081913,0.07814656821037338,0.11565208040307368,0.6080143775111638,0.38296953434703873,0.1775310132342347,0.28499548935351265,0.14587460309563927,0.7830348672894765,0.30413210328284634,0.013724712034027321
2000-05-03,0.3397638147206232,0.057254129670202956,0.32930355867575595,0.31755426287226374,0.5870314505070188,0.40498519075410505,0.008462868997140566,0.48502315121776785,0.34057445463334984,0.0,0.6362316549306684,0.33653688409465676,0.014443680929455943,0.06101870029462901,0.026697909681491175,0.025311241720196498,0.08691161215970106,0.12881935803237352,0.6069449640369494,0.35685139231913554,0.17607114217347536,0.2622874026377842,0.11652154340405207,0.7140718634509415,0.3480215670171436,0.013048693932161891
2000-05-04,0.3259474959658568,0.05132628718865314,0.34006865529827607,0.3494664799419305,0.5647680072301028,0.3931907699659098,0.008201243218968259,0.4604885186983606,0.3109998981277842,0.03857871635719512,0.9211901571415311,0.42703297780349647,0.013851295760384952,0.04878901710426104,0.061018700294629025,0.026697909681491168,0.09211216229733533,0.14299587031445823,0.6054501268241961,0.3177573412844623,0.17212567622763306,0.24038567748591627,0.006506649291977418,0.8156931540837586,0.3242879664579341,0.013425334443136568
2000-05-05,0.32349784855079966,0.04048860556964944,0.33798457607521776,0.3725174455647914,0.5626674419902299,0.4580198482026488,0.008621088138516933,0.4569663652376126,0.2826113794460375,0.17398954019694024,0.9650351939566555,0.5309044618921703,0.013181221517613698,0.033151832556050816,0.048789017104261055,0.06101870029462901,0.09457263763126982,0.156159774576394,0.6047095498511182,0.3483980067787109,0.1727000533745634,0.22099379621803067,0.21294951484159075,0.9960633801620666,0.5606898091699164,0.012961778555212295
2000-05-08,0.3337128046939699,0.03887601620156827,0.3360493596538064,0.3772170345206719,0.5562506561767311,0.4377495521362674,0.008575840000760391,0.4338281392562007,0.25660964417499726,0.0,0.8806274241816041,0.4167966468694564,0.013380292971122275,0.019717538467140215,0.03315183255605082,0.04878901710426104,0.09162725693119954,0.1698514418940665,0.6037138930040544,0.32036455518602247,0.1709019651508374,0.20306376488415462,0.08521221096825116,0.9131354338643289,0.40777421916325407,0.012237472209923378
2000-05-09,0.3299652804318711,0.048695694476476016,0.342070861408349,0.3835213899524266,0.5442445222804472,0.40906499794637846,0.008410469976777264,0.42895288113648045,0.2334980933842094,0.03976462279627846,0.8279692637896332,0.403769609179216,0.013103532443913442,0.038985244275063946,0.019717538467140215,0.033151832556050816,0.09809718866156819,0.19231489389219494,0.602264555398318,0.27886947477937407,0.16809147957384,0.18727214858344637,0.05093185826611624,0.7707639269583204,0.3018168070736986,0.011291046867311782
2000-05-10,0.3246363166752706,0.058587443784594094,0.3599321219010075,0.3965304206685287,0.5170969608219479,0.3454121967985863,0.008025647069765876,0.4355035039838584,0.21300818328618237,0.0,0.712395057177007,0.3414858608547471,0.01213241249672583,0.06715402330937259,0.03898524427506395,0.019717538467140215,0.10132776082079906,0.22274778995279285,0.6002503956785039,0.2300693520234697,0.16351417996630727,0.17600191222451206,0.05399082469948446,0.7625819661566098,0.29603512998936576,0.011831861348804122
2000-05-11,0.311750281696075,0.053830755592712186,0.3765175780727618,0.411858549118607,0.512799119607533,0.4200554060262232,0.0085479307941838,0.4289314668513473,0.19526324879229123,0.18235118612313705,1.0,0.538811486671646,0.011714831006447612,0.062365922558994064,0.06715402330937262,0.038985244275063946,0.10847671983488338,0.2510069077233481,0.5993291601709735,0.279394138172009,0.16587260062358594,0.1683823591488564,0.16996102452210504,0.8910455436232745,0.5340756224285106,0.012575481260856095
2000-05-12,0.32271826821573035,0.04523628488238008,0.3737281991149945,0.3995984974382101,0.5190350762149311,0.45705206280830374,0.008650149504697974,0.41650795066401003,0.18015846978412126,0.1469493418224328,1.0,0.4949321147803598,0.012433458201142191,0.03624528548064582,0.06236592255899409,0.0671540233093726,0.11010558646017315,0.25426607780453747,0.5994809520827631,0.34309526685628433,0.16586387720273024,0.16172537070318455,0.2544212729742883,0.9458432737084506,0.5386526392570663,0.011551797324676425
2000-05-15,0.32854330414547317,0.04491196523293358,0.3530403834841976,0.3765321401406063,0.5451124509180099,0.5375273232092923,0.009220054086889959,0.4224609580114267,0.16667003020692966,0.2050132148953736,0.9658567273926604,0.5603124243308955,0.012753929436950816,0.08663868045040916,0.036245285480645824,0.062365922558994064,0.14534310820687782,0.2656657729932209,0.5986743899867747,0.28491394616198873,0.16034278948204309,0.15483205177937648,0.0,0.6583999947136299,0.21761099956149144,0.012276103669965342
2000-05-16,0.3424526297050694,0.05400192429658671,0.3206725214106463,0.353778364618926,0.5751171102469195,0.5694338316230201,0.009574933443548117,0.4070354987850484,0.1545919361908233,0.11512821385432481,0.987907633456869,0.4953344826838251,0.012202814277014654,0.054334171807250115,0.08663868045040918,0.03624528548064582,0.1534251305943503,0.2728175637466197,0.598903845969376,0.34451677711578377,0.16002435950989607,0.14929062008384547,0.26072239110760975,0.9214367252065117,0.5222696157441056,0.011609742351481442
2000-05-17,0.34851250802741895,0.04183993744234318,0.29653013335624245,0.33420507099448804,0.5874639187523877,0.5192666734961291,0.009302579165731262,0.39882590588867584,0.14485361772122435,0.0,0.8175339839847808,0.3832970515744769,0.012064434013410237,0.0485963400461818,0.05433417180725013,0.08663868045040916,0.14365352855386762,0.2837888557789543,0.5985280989643793,0.30636587058999176,0.15837891456823103,0.1487323726110597,0.003614368853062544,0.85414198509066,0.39126152835558026,0.011513165864634464
2000-05-18,0.34043270658797486,0.04070481866928045,0.27744739245820743,0.3147891965212666,0.5907228391440182,0.49114680257187976,0.008794110281708864,0.38742837539545605,0.13674645628848525,0.06555555751557662,0.9150090620151872,0.40957338381667174,0.011967319408317714,0.045302624352559565,0.04859634004618182,0.054334171807250115,0.1346687993068672,0.2893804727908754,0.598261932680873,0.30086422178513794,0.15470570491067206,0.151811037494549,0.11273348511039316,0.892765728575478,0.39073728283518205,0.010470168361691743
